Order_ID,ASIN,Product_Name,Category,Sub_Category,Order_Date,Ship_Date,Delivery_Date,Delivery_Type,Customer_ID,Customer_Name,Customer_Tier,Age_Group,City,State,Region,Quantity,Unit_Price_INR,Discount_%,Discount_Amount_INR,Sale_Price_INR,Profit_INR,Profit_Margin_%,Payment_Method,Returned,Return_Reason,Customer_Rating,Year,Month,Quarter,Financial_Year,Is_Weekend_Order,Is_Festive_Season
AMZ-ORD-103601,ASIN-90675513,Powermax Treadmill,Sports & Outdoors,Fitness Equipment,2022-07-05,2022-07-05,2022-07-05,Amazon Fresh (Same Day),AMZ-CUST-5744,Diya Kapoor,Prime,55+,Kochi,Kerala,South,4,39187.36,30,47024.83,109724.61,33356.17,30.4,Net Banking,Yes,Defective Product,4,2022,July,Q3,FY2022-23,No,No
AMZ-ORD-103602,ASIN-15004332,Bose QuietComfort 45,Electronics,Audio,2022-09-17,2022-09-21,2022-09-22,Standard (5-7 Days),AMZ-CUST-5082,Neha Malhotra,Regular,35-44,Mumbai,Maharashtra,West,5,125554.9,10,62777.45,564997.05,87217.73,15.44,Net Banking,No,N/A,3,2022,September,Q3,FY2022-23,Yes,No
AMZ-ORD-103603,ASIN-91552026,Tropicana Orange 1L Pack,Grocery & Gourmet,Beverages,2022-11-06,2022-11-06,2022-11-06,Amazon Fresh (Same Day),AMZ-CUST-5520,Deepika Shah,Regular,25-34,Indore,Madhya Pradesh,Central,2,2190.55,5,219.06,4162.04,234.29,5.63,EMI,No,N/A,3,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103604,ASIN-58619501,Colin Glass Cleaner,Home & Kitchen,Cleaning,2022-11-01,2022-11-03,2022-11-03,Amazon Prime (2-Day),AMZ-CUST-5260,Rohit Kapoor,Prime,55+,Chandigarh,Punjab,North,2,29549.18,20,11819.67,47278.69,18007.87,38.09,UPI,No,N/A,3,2022,November,Q4,FY2022-23,No,Yes
AMZ-ORD-103605,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2022-06-24,2022-06-28,2022-06-28,Standard (5-7 Days),AMZ-CUST-5652,Nisha Singh,Prime,45-54,Bengaluru,Karnataka,South,3,34825.74,60,62686.33,41790.89,15014.68,35.93,Cash on Delivery,No,N/A,4,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-103606,ASIN-92713754,Aurelia Palazzo Set,Fashion,Women's Clothing,2021-10-11,2021-10-17,2021-10-18,Standard (5-7 Days),AMZ-CUST-5429,Vivek Iyer,Business Prime,18-24,Hyderabad,Telangana,South,1,4731.1,70,3311.77,1419.33,551.95,38.89,EMI,No,N/A,2,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-103607,ASIN-48456761,Dell XPS 15,Electronics,Laptops,2022-02-02,2022-02-04,2022-02-04,Amazon Prime (2-Day),AMZ-CUST-5158,Harsh Agarwal,Regular,55+,Indore,Madhya Pradesh,Central,2,60691.37,60,72829.64,48553.1,7778.12,16.02,Amazon Pay,No,N/A,5,2022,February,Q1,FY2021-22,No,No
AMZ-ORD-103608,ASIN-10745145,Bru Coffee 200g,Grocery & Gourmet,Beverages,2023-07-10,2023-07-10,2023-07-10,Amazon Fresh (Same Day),AMZ-CUST-5436,Sneha Tiwari,Business Prime,25-34,Lucknow,Uttar Pradesh,North,2,1569.75,10,313.95,2825.55,285.46,10.1,Net Banking,No,N/A,3,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-103609,ASIN-17505308,Aquaguard Geneus,Home & Kitchen,Cleaning,2021-05-07,2021-05-07,2021-05-08,Amazon Fresh (Same Day),AMZ-CUST-5045,Vishal Iyer,Prime,25-34,Delhi,Delhi,North,5,3008.81,30,4513.22,10530.83,2678.57,25.44,Credit Card,No,N/A,4,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-103610,ASIN-75104205,SG Batting Gloves,Sports & Outdoors,Sports Gear,2021-11-17,2021-11-18,2021-11-19,Amazon Prime (1-Day),AMZ-CUST-5727,Diya Rao,Prime,18-24,Noida,Uttar Pradesh,North,5,42247.26,5,10561.82,200674.48,75600.37,37.67,Credit Card,No,N/A,5,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-103611,ASIN-75104205,SG Batting Gloves,Sports & Outdoors,Sports Gear,2023-04-30,2023-05-06,2023-05-07,Standard (5-7 Days),AMZ-CUST-5305,Manish Iyer,Prime,55+,Chandigarh,Punjab,North,3,49372.9,70,103683.09,44435.61,12243.45,27.55,Cash on Delivery,No,N/A,5,2023,April,Q2,FY2023-24,Yes,No
AMZ-ORD-103612,ASIN-91552026,Tropicana Orange 1L Pack,Grocery & Gourmet,Beverages,2021-08-30,2021-09-04,2021-09-04,Scheduled Delivery,AMZ-CUST-5252,Zara Singh,Prime,55+,Chandigarh,Punjab,North,3,1754.63,10,526.39,4737.5,457.45,9.66,EMI,No,N/A,5,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-103613,ASIN-36261601,Calvin Klein Wallet,Fashion,Accessories,2022-03-17,2022-03-23,2022-03-23,Scheduled Delivery,AMZ-CUST-5150,Aarav Tiwari,Prime,35-44,Lucknow,Uttar Pradesh,North,3,10827.37,20,6496.42,25985.69,12391.41,47.69,EMI,No,N/A,4,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-103614,ASIN-67154867,Paperboat Aam Panna,Grocery & Gourmet,Beverages,2022-08-17,2022-08-18,2022-08-18,Amazon Prime (1-Day),AMZ-CUST-5439,Shruti Reddy,Regular,25-34,Mumbai,Maharashtra,West,1,3157.66,15,473.65,2684.01,373.68,13.92,EMI,No,N/A,2,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-103615,ASIN-76498166,Kiran SSC CGL,Books & Media,Academic,2022-09-07,2022-09-09,2022-09-09,Amazon Prime (2-Day),AMZ-CUST-5240,Kiran Tiwari,Regular,25-34,Chennai,Tamil Nadu,South,5,2293.74,20,2293.74,9174.96,2199.93,23.98,Debit Card,No,N/A,3,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-103616,ASIN-92637198,IKEA Billy Bookshelf,Home & Kitchen,Furniture,2022-05-25,2022-05-27,2022-05-28,Amazon Prime (2-Day),AMZ-CUST-5313,Kiran Shah,Regular,25-34,Chandigarh,Punjab,North,4,31548.98,50,63097.96,63097.96,22227.16,35.23,Cash on Delivery,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-103617,ASIN-90675513,Powermax Treadmill,Sports & Outdoors,Fitness Equipment,2023-01-25,2023-01-26,2023-01-26,Amazon Prime (1-Day),AMZ-CUST-5311,Manish Patel,Regular,18-24,Chennai,Tamil Nadu,South,2,48664.08,60,58396.9,38931.26,11165.28,28.68,Cash on Delivery,No,N/A,5,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-103618,ASIN-94930577,Cosco Skipping Rope,Sports & Outdoors,Fitness Equipment,2023-03-24,2023-03-28,2023-03-28,Standard (5-7 Days),AMZ-CUST-5075,Rohit Kapoor,Prime,35-44,Delhi,Delhi,North,4,33664.13,0,0.0,134656.52,23541.28,17.48,Cash on Delivery,No,N/A,4,2023,March,Q1,FY2022-23,No,No
AMZ-ORD-103619,ASIN-16167054,Nescafe Classic 200g,Grocery & Gourmet,Beverages,2023-12-19,2023-12-21,2023-12-21,Amazon Prime (2-Day),AMZ-CUST-5111,Nikhil Chopra,Regular,55+,Delhi,Delhi,North,3,1097.73,15,493.98,2799.21,310.59,11.1,Amazon Pay,No,N/A,5,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-103620,ASIN-56371827,Nikon Z30,Electronics,Cameras,2023-04-10,2023-04-14,2023-04-15,Standard (5-7 Days),AMZ-CUST-5346,Ananya Iyer,Regular,18-24,Nagpur,Maharashtra,West,5,57078.56,40,114157.12,171235.68,28775.92,16.8,EMI,No,N/A,5,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-103621,ASIN-96502125,Instant Pot Duo 7-in-1,Home & Kitchen,Kitchen Appliances,2021-10-08,2021-10-09,2021-10-09,Amazon Prime (1-Day),AMZ-CUST-5124,Aditi Shah,Prime,25-34,Pune,Maharashtra,West,5,59066.2,50,147665.5,147665.5,52770.46,35.74,UPI,No,N/A,4,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-103622,ASIN-18656592,HP Pavilion 15,Electronics,Laptops,2022-03-29,2022-04-05,2022-04-06,Standard (5-7 Days),AMZ-CUST-5016,Vikram Nair,Regular,35-44,Patna,Bihar,East,2,73729.15,0,0.0,147458.3,21784.53,14.77,Cash on Delivery,No,N/A,4,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-103623,ASIN-54584951,Sony Alpha 7III,Electronics,Cameras,2022-01-22,2022-01-22,2022-01-23,Amazon Fresh (Same Day),AMZ-CUST-5567,Tanya Kumar,Regular,55+,Patna,Bihar,East,2,58013.58,10,11602.72,104424.44,17452.82,16.71,Credit Card,No,N/A,2,2022,January,Q1,FY2021-22,Yes,No
AMZ-ORD-103624,ASIN-51966903,Google Pixel 7a,Electronics,Smartphones,2022-09-26,2022-09-26,2022-09-26,Amazon Fresh (Same Day),AMZ-CUST-5253,Zara Agarwal,Regular,45-54,Pune,Maharashtra,West,5,51615.1,50,129037.75,129037.75,21479.51,16.65,EMI,No,N/A,4,2022,September,Q3,FY2022-23,No,No
AMZ-ORD-103625,ASIN-16167054,Nescafe Classic 200g,Grocery & Gourmet,Beverages,2022-01-16,2022-01-23,2022-01-23,Standard (5-7 Days),AMZ-CUST-5443,Harsh Nair,Regular,35-44,Ahmedabad,Gujarat,West,1,2979.0,30,893.7,2085.3,244.03,11.7,Net Banking,No,N/A,3,2022,January,Q1,FY2021-22,Yes,No
AMZ-ORD-103626,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2022-02-18,2022-02-24,2022-02-24,Standard (5-7 Days),AMZ-CUST-5746,Aditya Sharma,Prime,25-34,Coimbatore,Tamil Nadu,South,2,24960.66,50,24960.66,24960.66,8276.08,33.16,Cash on Delivery,No,N/A,4,2022,February,Q1,FY2021-22,No,No
AMZ-ORD-103627,ASIN-88931131,Sketchers Go Walk,Fashion,Footwear,2023-08-30,2023-08-30,2023-08-30,Amazon Fresh (Same Day),AMZ-CUST-5266,Suresh Sharma,Prime,25-34,Surat,Gujarat,West,2,21963.9,50,21963.9,21963.9,11741.75,53.46,EMI,No,N/A,4,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103628,ASIN-67888547,Boldfit Resistance Bands,Sports & Outdoors,Fitness Equipment,2023-07-28,2023-08-01,2023-08-02,Standard (5-7 Days),AMZ-CUST-5578,Rajesh Joshi,Regular,25-34,Delhi,Delhi,North,3,46302.24,25,34726.68,104180.04,24607.94,23.62,Credit Card,No,N/A,1,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-103629,ASIN-91552026,Tropicana Orange 1L Pack,Grocery & Gourmet,Beverages,2021-08-19,2021-08-25,2021-08-25,Standard (5-7 Days),AMZ-CUST-5308,Diya Patel,Regular,55+,Chennai,Tamil Nadu,South,4,591.1,40,945.76,1418.64,145.66,10.27,Cash on Delivery,No,N/A,1,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-103630,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2022-12-11,2022-12-13,2022-12-13,Amazon Prime (2-Day),AMZ-CUST-5451,Diya Kapoor,Prime,55+,Patna,Bihar,East,4,4669.89,60,11207.74,7471.82,505.64,6.77,Cash on Delivery,No,N/A,3,2022,December,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103631,ASIN-63095714,Nestle Everyday Milk Powder,Grocery & Gourmet,Staples,2021-01-18,2021-01-20,2021-01-21,Amazon Prime (2-Day),AMZ-CUST-5034,Simran Kumar,Regular,55+,Kochi,Kerala,South,2,3703.25,60,4443.9,2962.6,247.28,8.35,Amazon Pay,No,N/A,3,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-103632,ASIN-45656078,India Gate Basmati Rice 5kg,Grocery & Gourmet,Staples,2023-09-26,2023-10-03,2023-10-03,Scheduled Delivery,AMZ-CUST-5685,Aditya Gupta,Regular,45-54,Noida,Uttar Pradesh,North,3,918.77,10,275.63,2480.68,201.3,8.11,Cash on Delivery,No,N/A,2,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-103633,ASIN-73766186,RD Sharma Mathematics,Books & Media,Academic,2021-08-28,2021-08-28,2021-08-28,Amazon Fresh (Same Day),AMZ-CUST-5065,Harsh Tiwari,Regular,55+,Kolkata,West Bengal,East,2,1521.55,25,760.77,2282.33,660.27,28.93,Cash on Delivery,No,N/A,5,2021,August,Q3,FY2021-22,Yes,No
AMZ-ORD-103634,ASIN-39068021,Havells Juicer,Home & Kitchen,Kitchen Appliances,2021-12-28,2021-12-28,2021-12-29,Amazon Fresh (Same Day),AMZ-CUST-5128,Vikram Malhotra,Regular,18-24,Noida,Uttar Pradesh,North,3,38699.87,20,23219.92,92879.69,19046.8,20.51,UPI,Yes,Defective Product,3,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-103635,ASIN-28469664,Aashirvaad Atta 10kg,Grocery & Gourmet,Staples,2022-03-18,2022-03-20,2022-03-21,Amazon Prime (2-Day),AMZ-CUST-5357,Tanvi Kapoor,Regular,55+,Ahmedabad,Gujarat,West,3,4573.21,50,6859.81,6859.82,958.04,13.97,Debit Card,No,N/A,5,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-103636,ASIN-40773524,Biba Salwar Suit,Fashion,Women's Clothing,2023-05-20,2023-05-25,2023-05-26,Scheduled Delivery,AMZ-CUST-5288,Ishaan Singh,Regular,35-44,Bengaluru,Karnataka,South,2,10931.39,0,0.0,21862.78,9690.36,44.32,Net Banking,No,N/A,5,2023,May,Q2,FY2023-24,Yes,No
AMZ-ORD-103637,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2022-08-24,2022-08-24,2022-08-24,Amazon Fresh (Same Day),AMZ-CUST-5157,Simran Chopra,Regular,55+,Hyderabad,Telangana,South,3,1685.05,15,758.27,4296.88,385.44,8.97,EMI,Yes,Changed Mind,5,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-103638,ASIN-14816221,MTG NEET Biology,Books & Media,Academic,2022-12-26,2022-12-26,2022-12-27,Amazon Fresh (Same Day),AMZ-CUST-5037,Pooja Patel,Regular,18-24,Ahmedabad,Gujarat,West,2,1818.07,50,1818.07,1818.07,415.31,22.84,UPI,No,N/A,4,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-103639,ASIN-92637198,IKEA Billy Bookshelf,Home & Kitchen,Furniture,2021-06-11,2021-06-17,2021-06-18,Scheduled Delivery,AMZ-CUST-5431,Aisha Mehta,Regular,35-44,Kochi,Kerala,South,1,9120.57,5,456.03,8664.54,1992.5,23.0,Amazon Pay,No,N/A,3,2021,June,Q2,FY2021-22,No,No
AMZ-ORD-103640,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2021-09-14,2021-09-14,2021-09-14,Amazon Fresh (Same Day),AMZ-CUST-5102,Ananya Tiwari,Regular,18-24,Patna,Bihar,East,1,35884.19,15,5382.63,30501.56,10295.76,33.75,Cash on Delivery,No,N/A,4,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-103641,ASIN-30645893,Urban Ladder Sofa,Home & Kitchen,Furniture,2021-09-08,2021-09-08,2021-09-08,Amazon Fresh (Same Day),AMZ-CUST-5564,Neha Agarwal,Prime,35-44,Surat,Gujarat,West,1,53602.55,30,16080.76,37521.79,13312.28,35.48,EMI,No,N/A,1,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-103642,ASIN-68893154,Titan Raga Watch,Fashion,Accessories,2023-06-21,2023-06-27,2023-06-28,Standard (5-7 Days),AMZ-CUST-5753,Ananya Kumar,Regular,25-34,Indore,Madhya Pradesh,Central,3,16304.23,50,24456.35,24456.34,8235.4,33.67,Credit Card,No,N/A,3,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-103643,ASIN-67154867,Paperboat Aam Panna,Grocery & Gourmet,Beverages,2021-01-09,2021-01-13,2021-01-14,Standard (5-7 Days),AMZ-CUST-5476,Sanjay Chopra,Regular,25-34,Coimbatore,Tamil Nadu,South,4,4082.63,40,6532.21,9798.31,949.34,9.69,EMI,No,N/A,4,2021,January,Q1,FY2020-21,Yes,No
AMZ-ORD-103644,ASIN-91787188,Arrow Oxford Shirt,Fashion,Men's Clothing,2021-07-25,2021-07-27,2021-07-28,Amazon Prime (2-Day),AMZ-CUST-5514,Rohan Iyer,Regular,25-34,Indore,Madhya Pradesh,Central,2,6337.79,25,3168.89,9506.69,3008.94,31.65,Amazon Pay,No,N/A,4,2021,July,Q3,FY2021-22,Yes,No
AMZ-ORD-103645,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2022-12-25,2022-12-29,2022-12-30,Standard (5-7 Days),AMZ-CUST-5475,Kabir Verma,Regular,45-54,Gurgaon,Haryana,North,4,4379.07,0,0.0,17516.28,1203.09,6.87,Amazon Pay,No,N/A,4,2022,December,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103646,ASIN-75036170,Magic Tree House,Books & Media,Children,2023-05-24,2023-05-25,2023-05-26,Amazon Prime (1-Day),AMZ-CUST-5046,Neha Tiwari,Business Prime,25-34,Pune,Maharashtra,West,3,154.91,10,46.47,418.26,107.34,25.66,UPI,No,N/A,4,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-103647,ASIN-98250844,Mango Blazer,Fashion,Women's Clothing,2022-12-10,2022-12-11,2022-12-12,Amazon Prime (1-Day),AMZ-CUST-5753,Ananya Kumar,Regular,25-34,Indore,Madhya Pradesh,Central,3,19151.13,40,22981.36,34472.03,11422.06,33.13,Credit Card,Yes,Better Price Found,4,2022,December,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103648,ASIN-48743679,Adidas Football Boots,Sports & Outdoors,Sports Gear,2022-06-17,2022-06-17,2022-06-17,Amazon Fresh (Same Day),AMZ-CUST-5201,Deepika Chopra,Prime,18-24,Ahmedabad,Gujarat,West,2,14318.97,25,7159.48,21478.46,6352.62,29.58,Cash on Delivery,Yes,Defective Product,5,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-103649,ASIN-71646419,SS Ton Cricket Bat,Sports & Outdoors,Sports Gear,2021-11-15,2021-11-16,2021-11-16,Amazon Prime (1-Day),AMZ-CUST-5008,Deepika Malhotra,Prime,35-44,Hyderabad,Telangana,South,2,19495.39,50,19495.39,19495.39,7249.3,37.18,Cash on Delivery,No,N/A,5,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-103650,ASIN-56371827,Nikon Z30,Electronics,Cameras,2021-10-25,2021-10-26,2021-10-27,Amazon Prime (1-Day),AMZ-CUST-5489,Aisha Iyer,Regular,35-44,Hyderabad,Telangana,South,5,76386.05,15,57289.54,324640.71,44119.71,13.59,Credit Card,No,N/A,3,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-103651,ASIN-21776820,Motorola Edge 40,Electronics,Smartphones,2023-04-27,2023-04-28,2023-04-28,Amazon Prime (1-Day),AMZ-CUST-5341,Rohan Iyer,Prime,45-54,Nagpur,Maharashtra,West,4,143308.63,25,143308.63,429925.89,54024.48,12.57,Amazon Pay,No,N/A,5,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-103652,ASIN-30645893,Urban Ladder Sofa,Home & Kitchen,Furniture,2023-06-20,2023-06-25,2023-06-25,Standard (5-7 Days),AMZ-CUST-5701,Nikhil Joshi,Prime,35-44,Jaipur,Rajasthan,North,3,37151.42,60,66872.56,44581.7,15410.52,34.57,EMI,No,N/A,2,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-103653,ASIN-58682637,Bosch Dishwasher,Home & Kitchen,Kitchen Appliances,2023-04-07,2023-04-14,2023-04-15,Scheduled Delivery,AMZ-CUST-5447,Tanvi Shah,Regular,25-34,Lucknow,Uttar Pradesh,North,2,85340.26,5,8534.03,162146.49,32681.72,20.16,Debit Card,No,N/A,2,2023,April,Q2,FY2023-24,No,No
AMZ-ORD-103654,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2022-10-30,2022-10-30,2022-10-31,Amazon Fresh (Same Day),AMZ-CUST-5141,Vivek Bansal,Regular,45-54,Ahmedabad,Gujarat,West,3,4009.52,25,3007.14,9021.42,1007.56,11.17,Credit Card,No,N/A,2,2022,October,Q4,FY2022-23,Yes,Yes
AMZ-ORD-103655,ASIN-77212988,Dettol Sanitizer Pack,Home & Kitchen,Cleaning,2023-11-29,2023-12-03,2023-12-04,Scheduled Delivery,AMZ-CUST-5131,Tanvi Patel,Regular,18-24,Bhopal,Madhya Pradesh,Central,3,56417.55,5,8462.63,160790.02,39529.13,24.58,EMI,No,N/A,2,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-103656,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2022-11-07,2022-11-09,2022-11-10,Amazon Prime (2-Day),AMZ-CUST-5258,Ananya Rao,Regular,18-24,Gurgaon,Haryana,North,1,8772.32,15,1315.85,7456.47,1654.08,22.18,Amazon Pay,Yes,Wrong Item,4,2022,November,Q4,FY2022-23,No,Yes
AMZ-ORD-103657,ASIN-14816221,MTG NEET Biology,Books & Media,Academic,2021-01-26,2021-02-01,2021-02-02,Standard (5-7 Days),AMZ-CUST-5731,Deepika Malhotra,Regular,55+,Bengaluru,Karnataka,South,5,1304.87,40,2609.74,3914.61,906.0,23.14,Cash on Delivery,No,N/A,4,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-103658,ASIN-33744553,Jack & Jones Hoodie,Fashion,Men's Clothing,2022-06-03,2022-06-08,2022-06-08,Scheduled Delivery,AMZ-CUST-5552,Aisha Singh,Regular,45-54,Mumbai,Maharashtra,West,4,21228.42,15,12737.05,72176.63,31356.21,43.44,UPI,No,N/A,4,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-103659,ASIN-82633086,Lucent GK Hindi,Books & Media,Academic,2023-11-11,2023-11-12,2023-11-13,Amazon Prime (1-Day),AMZ-CUST-5557,Gaurav Kumar,Regular,55+,Surat,Gujarat,West,3,2481.1,0,0.0,7443.3,1522.04,20.45,UPI,Yes,Size Issue,4,2023,November,Q4,FY2023-24,Yes,Yes
AMZ-ORD-103660,ASIN-67154867,Paperboat Aam Panna,Grocery & Gourmet,Beverages,2021-04-21,2021-04-23,2021-04-24,Amazon Prime (2-Day),AMZ-CUST-5559,Sneha Joshi,Regular,25-34,Bhopal,Madhya Pradesh,Central,5,3480.88,60,10442.64,6961.76,988.4,14.2,Amazon Pay,No,N/A,4,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103661,ASIN-22248015,Adidas Ultraboost 22,Fashion,Footwear,2023-10-05,2023-10-07,2023-10-08,Amazon Prime (2-Day),AMZ-CUST-5081,Suresh Reddy,Regular,25-34,Patna,Bihar,East,2,4382.92,70,6136.09,2629.75,1289.88,49.05,Credit Card,No,N/A,2,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-103662,ASIN-35840323,Ikigai - Hector Garcia,Books & Media,Fiction,2023-05-19,2023-05-19,2023-05-20,Amazon Fresh (Same Day),AMZ-CUST-5378,Rajesh Gupta,Regular,55+,Gurgaon,Haryana,North,5,2216.97,40,4433.94,6650.91,1698.61,25.54,Cash on Delivery,No,N/A,3,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-103663,ASIN-67260430,Champak Magazine,Books & Media,Children,2021-03-29,2021-03-29,2021-03-30,Amazon Fresh (Same Day),AMZ-CUST-5432,Ananya Patel,Regular,55+,Lucknow,Uttar Pradesh,North,5,2613.33,15,1960.0,11106.65,2260.21,20.35,Amazon Pay,No,N/A,5,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-103664,ASIN-21776820,Motorola Edge 40,Electronics,Smartphones,2022-06-09,2022-06-10,2022-06-10,Amazon Prime (1-Day),AMZ-CUST-5319,Diya Chopra,Prime,25-34,Coimbatore,Tamil Nadu,South,5,38536.11,40,77072.22,115608.33,19676.66,17.02,Credit Card,No,N/A,1,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-103665,ASIN-59861494,Elica Hob,Home & Kitchen,Kitchen Appliances,2022-03-23,2022-03-24,2022-03-25,Amazon Prime (1-Day),AMZ-CUST-5688,Aisha Sharma,Regular,55+,Coimbatore,Tamil Nadu,South,3,66268.3,50,99402.45,99402.45,19462.42,19.58,EMI,No,N/A,3,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-103666,ASIN-19802190,OPPO Reno 10,Electronics,Smartphones,2021-04-19,2021-04-20,2021-04-21,Amazon Prime (1-Day),AMZ-CUST-5217,Amit Rao,Regular,25-34,Patna,Bihar,East,3,60208.83,30,54187.95,126438.54,18995.16,15.02,Amazon Pay,No,N/A,5,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-103667,ASIN-40369249,GM Cricket Pads,Sports & Outdoors,Sports Gear,2023-08-15,2023-08-22,2023-08-23,Standard (5-7 Days),AMZ-CUST-5539,Priya Iyer,Regular,35-44,Noida,Uttar Pradesh,North,4,42705.94,60,102494.26,68329.5,22761.58,33.31,EMI,No,N/A,4,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-103668,ASIN-16470781,Decathlon Tennis Racket,Sports & Outdoors,Sports Gear,2021-06-27,2021-07-02,2021-07-02,Scheduled Delivery,AMZ-CUST-5470,Vishal Agarwal,Regular,55+,Delhi,Delhi,North,5,3537.41,0,0.0,17687.05,6769.81,38.28,EMI,No,N/A,5,2021,June,Q2,FY2021-22,Yes,No
AMZ-ORD-103669,ASIN-31885012,Fujifilm X-T5,Electronics,Cameras,2022-12-27,2022-12-27,2022-12-28,Amazon Fresh (Same Day),AMZ-CUST-5099,Sneha Chopra,Regular,45-54,Bengaluru,Karnataka,South,4,142289.01,70,398409.23,170746.81,22483.01,13.17,Net Banking,No,N/A,4,2022,December,Q4,FY2022-23,No,Yes
AMZ-ORD-103670,ASIN-83798605,Allen Solly Formal Shirt,Fashion,Men's Clothing,2023-12-12,2023-12-14,2023-12-14,Amazon Prime (2-Day),AMZ-CUST-5309,Aditi Kapoor,Regular,25-34,Nagpur,Maharashtra,West,4,5954.72,25,5954.72,17864.16,4790.12,26.81,UPI,No,N/A,3,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-103671,ASIN-99542945,Nilkamal Wardrobe,Home & Kitchen,Furniture,2021-07-12,2021-07-14,2021-07-14,Amazon Prime (2-Day),AMZ-CUST-5099,Sneha Chopra,Regular,45-54,Bengaluru,Karnataka,South,4,66142.16,25,66142.16,198426.48,71627.3,36.1,UPI,No,N/A,5,2021,July,Q3,FY2021-22,No,No
AMZ-ORD-103672,ASIN-26401067,Think and Grow Rich,Books & Media,Fiction,2023-02-05,2023-02-06,2023-02-06,Amazon Prime (1-Day),AMZ-CUST-5488,Tanvi Mishra,Business Prime,45-54,Jaipur,Rajasthan,North,5,2163.79,30,3245.68,7573.27,2769.7,36.57,Debit Card,No,N/A,5,2023,February,Q1,FY2022-23,Yes,No
AMZ-ORD-103673,ASIN-48350197,Jaipuri Bedsheet Set,Home & Kitchen,Home Decor,2023-09-06,2023-09-07,2023-09-07,Amazon Prime (1-Day),AMZ-CUST-5056,Meera Verma,Prime,25-34,Coimbatore,Tamil Nadu,South,4,47030.45,50,94060.9,94060.9,24555.08,26.11,Amazon Pay,No,N/A,5,2023,September,Q3,FY2023-24,No,No
